weight,source,target
1,7010,2700
1,9300,4750
1,4750,430
3,9610,5400
1,5240,9610
1,2750,1040
1,1040,2750
1,1110,2750
1,2750,4400
1,4400,2750
8,9640,6260
1,9640,4000
1,4000,4600
3,4250,5240
1,4720,9360
1,8030,4020
2,4020,8650
2,8650,9620
5,9620,6510
1,6510,3920
1,9520,7210
1,7210,4110
1,8740,1400
2,9620,2750
2,9630,5610
2,4250,6330
1,6330,2630
1,6230,9510
1,4020,7920
1,7920,4050
2,4050,4220
1,9350,4740
1,4740,4710
1,9350,7800
1,7800,9350
2,9360,2720
2,2720,9360
1,7800,4720
3,9360,4710
2,6230,4230
1,9640,6000
1,7750,9600
2,9600,4010
1,4010,9600
1,9360,4610
1,9130,6020
1,8300,6520
1,6520,7750
2,5620,2720
1,9230,160
1,160,9230
1,9610,6500
1,6500,4220
2,7010,9620
1,9350,4700
1,3600,9350
2,9620,620
1,620,7700
1,9230,910
1,910,4110
1,9520,6940
2,9510,9130
1,9630,4600
1,6230,5120
1,5100,6520
1,4640,9620
1,710,5000
4,9600,8740
3,9620,3130
1,4940,8000
1,8000,5850
1,5850,4130
1,4130,6260
1,9120,4760
1,5620,730
2,9620,6040
1,6040,6260
1,9410,7200
1,9620,1540
1,9360,430
1,9130,9630
1,9630,4610
1,4610,9630
4,9620,4510
1,7810,4720
1,9130,7610
1,7610,4720
1,8220,8950
1,8950,7150
1,7150,6260
3,6260,9610
4,9640,6230
1,6230,9600
1,7810,8960
2,9620,9840
1,9840,5240
1,430,8740
4,9130,6050
1,6050,9130
2,9610,7810
1,9610,7620
1,7620,7750
1,9740,4210
1,4210,4760
1,4760,4210
1,9600,6040
1,8140,9620
1,8220,6230
1,4230,9630
1,9640,3650
1,9130,3630
1,3630,5620
1,5620,3630
3,9130,9990
1,9990,5000
3,9000,6200
1,9620,2630
1,2630,9620
1,910,4760
1,5310,8830
1,8830,2600
1,8830,5120
1,7420,6350
1,9350,6260
1,2630,310
2,9620,4800
5,9620,2340
1,2340,5620
1,9610,4550
1,4550,2630
1,4030,230
1,9620,6400
2,6400,9620
6,9620,6440
1,6440,7340
1,7340,8940
1,8940,9620
2,4250,9130
1,4940,5560
1,5560,9000
1,9000,4940
2,6230,4760
1,5620,1110
1,9620,4710
1,4710,6260
1,8540,6250
1,8960,8300
1,8300,8740
1,8740,4230
1,6260,6720
1,6720,6260
2,9620,700
1,700,4760
1,9410,4760
2,9130,4840
2,9000,5610
5,9620,4950
1,4950,9620
5,9130,4130
1,4130,4040
1,7750,9610
1,9620,8360
5,9600,7750
1,7750,5350
1,5350,4850
1,9520,9130
1,9130,9300
1,9350,4530
1,4530,5300
2,9620,7900
1,4020,8620
1,8620,5620
2,9620,7330
1,7330,4720
1,4720,7340
1,4050,4840
5,9620,5410
1,5410,6260
1,7810,8740
1,9730,5700
1,5240,8740
4,9130,6440
2,9610,2630
1,2630,6230
1,9640,3800
1,9610,4960
1,9620,4210
2,4210,9620
5,9620,4850
1,9000,4040
1,4020,4950
2,2750,4760
1,9600,6220
1,6220,8710
1,8710,6220
1,4760,5530
1,5530,5030
3,9620,5930
1,5930,9640
3,9600,4760
2,9720,6260
1,9610,3540
1,9630,2540
1,4600,5110
1,9360,8960
1,8960,5700
1,9650,7700
3,9130,4960
1,4960,9360
4,9640,4050
5,9360,9620
8,9600,5610
2,430,9610
1,9130,940
1,940,4700
1,5240,7810
1,7810,3920
4,8960,9620
1,5860,4230
1,4230,7320
1,7320,2340
1,4220,8800
2,8800,8740
1,8740,8320
2,8960,6520
2,6520,7310
1,7200,6240
1,7720,8650
1,9130,7310
1,7310,3800
1,9140,4150
1,9750,6230
1,6260,2310
1,2310,6420
1,6420,2310
1,2310,4620
2,9130,6520
1,6520,9130
2,6230,4850
1,4850,6260
2,6260,9720
1,9720,6230
3,7750,5620
1,9640,8140
1,8140,4600
1,9130,9720
2,9620,8720
1,8720,7700
2,9600,5000
2,5000,9600
1,6260,6050
4,6050,6260
1,7900,4700
1,4700,6840
7,9620,8810
1,8810,4940
1,5100,2750
1,2750,4110
1,800,4920
1,4940,4140
1,4140,4150
1,9130,7120
1,9620,2540
5,9620,8950
3,8950,9620
5,9130,9120
1,9610,4430
1,4430,4050
1,9620,4540
1,4540,9620
1,9640,2630
1,1000,1040
1,1000,2860
1,2860,160
1,160,5620
1,9610,9140
1,5400,940
1,940,4610
1,4610,940
1,9420,7800
1,7800,3920
2,9610,6510
1,9140,7220
1,9360,4500
7,9610,6050
2,6050,9610
5,9620,4040
1,4960,500
1,500,2010
1,2010,500
2,4030,9360
1,5240,5410
1,5410,5260
1,9610,7360
1,9620,4530
1,9130,3800
1,6420,1020
3,9620,3650
4,9130,6330
1,6330,6050
1,4250,9990
1,4950,6400
3,9130,4060
1,3600,4010
2,9140,5400
3,9600,5240
1,9600,2540
2,9350,4030
1,9610,7540
1,9640,8300
2,8300,4720
1,4060,5240
1,9130,8720
1,8720,8960
5,9620,7610
1,9640,3940
1,9610,2200
1,2200,5610
3,9620,7310
2,9610,3920
1,3920,4620
1,3730,2040
3,4250,4040
2,9130,7340
1,7340,6260
1,5610,8100
1,8100,7150
2,9130,5120
1,5120,9620
1,9620,6530
1,9630,4250
2,9140,4610
1,9600,2860
2,8320,4720
1,4720,8320
1,7750,5240
1,9620,5500
1,8720,9620
1,5610,5330
2,4720,8000
1,8000,4720
1,4250,940
4,9130,5000
1,5620,5310
1,9510,3740
1,9610,2440
1,5860,5560
1,4720,5560
1,5560,5540
1,9130,9500
1,9500,7840
1,9620,4900
1,5320,8500
1,8500,5240
1,9990,4610
1,9120,5700
1,4020,2340
1,2340,3950
1,5620,7160
1,9610,7300
1,7300,6260
2,9000,5240
1,7620,4250
1,7810,9130
1,9610,7310
1,7310,5340
1,9620,2920
3,4220,9600
1,9130,5250
1,5250,9130
1,9130,1960
1,1960,5810
1,4130,5260
1,5260,4940
1,4620,5120
1,9150,5700
1,5700,9510
3,9750,4720
1,9140,1430
2,9620,5350
1,5350,4110
1,5350,5860
1,9510,4600
1,4600,9510
1,5000,4220
1,9620,3730
2,9000,4760
2,9600,8310
6,9610,4050
1,4050,5410
1,9620,6360
1,6360,220
1,8030,4700
1,5410,5140
1,5140,5400
1,5620,8100
1,8100,3920
2,9600,9360
1,9610,2800
3,9140,5520
1,9650,4740
1,4740,4060
2,9720,9130
2,9720,9610
1,9610,2300
1,9610,4740
1,4740,20
1,4220,2300
1,7750,8220
2,9120,3600
2,9130,6200
1,9030,8720
1,8720,2200
1,2200,1010
1,5310,5560
1,5560,5310
1,5310,5620
3,9520,6260
1,5620,6710
1,6710,5610
1,9310,3400
1,3400,4400
1,4400,9620
1,8960,1300
1,9360,6260
1,6260,6510
1,9640,7420
1,7420,7260
1,7260,4220
3,9620,160
1,9630,850
1,850,5160
1,9600,9500
3,9360,6230
1,310,4700
1,9610,5520
1,5240,3920
2,3920,1040
1,8800,7850
2,9610,4030
1,9610,7120
1,7200,7420
2,9720,50
1,4010,5610
2,9620,4650
1,4650,3950
2,9620,7150
1,7150,7210
1,7210,9990
2,9990,5610
1,5610,9990
2,4220,6240
2,6240,9620
1,9640,210
1,210,7810
1,6600,6510
2,9610,4060
1,9150,8960
6,9640,8800
1,8800,5620
3,9610,6240
1,4230,9140
1,9140,5620
1,9130,2860
1,2860,2540
1,5400,4350
1,4250,5310
1,5310,6230
1,9350,4600
1,4600,9350
1,4050,8300
1,9350,5120
1,9000,7700
1,4020,5110
1,5110,5620
1,9350,50
1,9630,9610
1,6260,7720
1,9610,7420
1,9620,6330
1,9360,9410
1,9120,5620
1,5510,1960
1,1960,1560
2,9640,7720
4,9600,3920
1,9140,4760
1,9000,5700
1,9350,5510
1,9620,9300
1,4960,9130
1,2340,6130
1,6130,8260
1,8260,2750
1,5400,7420
1,4500,9620
3,9620,9150
1,9150,4500
1,9620,30
1,30,730
1,9630,2860
1,2860,5620
1,4430,8000
1,8000,6420
2,6420,9130
1,4720,6440
1,7700,5000
2,4050,9620
3,9620,8530
1,4720,6200
1,9620,3950
4,9620,7340
1,7340,6240
1,6240,5610
1,9360,6100
1,9130,5110
1,5110,4220
2,9140,3650
2,3650,9140
1,4610,160
1,160,5930
2,9600,9640
2,9640,9600
1,9260,2000
1,9600,4000
1,4000,9600
1,9600,4640
1,9600,4060
1,4060,7200
1,4430,2720
1,2720,3920
1,3920,6600
1,6600,3920
1,4220,7200
1,5850,140
1,140,7200
1,9350,2060
1,2060,3920
1,2000,4250
1,9140,7010
1,7010,5810
1,9130,3850
2,9610,7240
1,7240,4250
1,4740,9360
2,9360,9130
2,9130,9150
3,9150,9130
2,9620,5630
1,5630,8740
2,6050,6420
1,6420,8830
1,9130,2630
1,2630,9130
1,9730,4350
1,4530,4030
1,9610,5840
1,5840,4220
1,8140,6240
1,6240,8140
1,8140,9610
1,2000,4620
1,2000,5620
1,5400,9640
1,9640,4130
1,9620,5560
1,9130,10
1,9720,5840
1,5840,10
1,10,850
1,9000,8300
2,6050,9620
1,4800,4760
1,4760,3740
1,3740,4030
2,4030,3650
2,9130,8800
1,8800,7420
1,9610,4120
1,9130,1020
1,1020,9130
1,4020,9640
1,6260,9640
8,9640,3600
1,4220,6230
1,9620,6660
1,6660,6230
3,9620,4840
1,4840,4020
3,9630,8960
2,9620,6210
1,5300,5000
1,4150,4750
1,4750,5860
2,6440,6930
1,6930,6440
1,6930,6260
1,4960,9620
3,9630,4020
1,8300,6350
1,9640,5900
1,5900,6260
2,8310,6260
3,9130,7210
2,4250,7750
1,7750,8720
1,6260,7750
1,9640,6200
3,9600,6260
1,8810,6230
2,4900,3920
2,9350,9620
6,9620,9000
2,9130,4620
2,9620,5320
2,5320,4230
1,4230,7800
1,9640,7220
1,7220,6250
1,9600,7120
1,7120,7410
1,6260,4920
1,4920,6240
2,9640,6240
2,9620,7920
1,7920,4220
1,4030,5240
2,9620,7800
1,7800,6230
1,9600,430
1,9130,7620
1,7620,8140
1,8140,6350
3,6350,6260
1,6350,6440
2,6440,6600
1,5000,600
1,600,4610
1,9420,5410
3,9630,4760
1,2630,800
1,6230,4210
1,4250,7200
1,9030,520
1,9000,700
1,2900,6760
1,6760,4810
6,9130,4030
1,9360,6350
1,9620,8650
1,8960,6240
1,6240,8960
2,8960,6050
3,9610,6600
1,6600,4220
2,4750,7200
1,8960,160
1,160,6230
1,20,5000
1,5260,1300
1,1300,5260
1,5260,2720
1,2720,5260
2,9610,3600
1,6260,5240
2,4140,9130
1,9130,2300
1,2300,4760
1,4250,9840
1,9130,6130
1,4230,6230
2,4230,4140
1,9130,2100
1,9600,6740
1,6260,4430
1,6230,520
1,9520,6200
1,9000,5600
4,9620,5000
1,8960,6510
1,4950,4840
1,9350,9300
1,9300,4030
1,9610,7000
1,7000,9810
1,9620,6000
1,6000,6800
2,6420,8140
1,8140,6600
1,6600,6420
1,4230,6520
1,7950,7210
1,4040,4240
1,5240,7750
1,4110,230
2,230,2810
1,2810,230
1,9360,7220
1,4500,3800
1,6440,6350
1,4600,4140
1,9640,5600
1,4610,7010
1,9410,5240
1,9620,6930
1,6930,6760
1,9640,5630
1,5630,8950
1,8950,5620
1,5620,8040
2,5610,8740
1,4020,1060
2,9610,8810
1,6050,4430
1,4430,8030
1,8030,3520
1,3520,4250
1,5260,1040
1,4750,4700
1,4700,6360
1,6230,4940
1,4250,5860
1,5860,2060
1,2060,7010
1,9600,6350
1,5110,2340
1,9360,3600
1,2010,3600
1,9720,3940
1,3940,6720
1,6720,4250
1,4700,4940
1,9600,7730
1,9130,7730
1,9000,3600
2,3600,9130
1,5620,5840
1,9990,7330
1,6420,9600
1,9600,1550
1,1550,7700
2,9240,9200
1,9350,4040
1,9350,4620
1,4620,6260
1,6260,4620
1,9600,7540
1,9720,7200
3,9130,4700
2,9620,5120
1,800,4130
1,5620,7940
1,7940,5620
3,9130,3130
1,3130,3800
4,9610,9720
1,3920,7620
1,9640,6510
3,6510,9620
3,9610,7610
1,7610,3650
1,4760,7340
1,7340,4130
3,9610,9600
1,9600,6440
1,4110,530
1,7720,4220
1,9130,7430
1,9560,7420
1,4050,3920
1,9360,6600
1,6600,4430
1,6420,7420
1,6440,7810
3,9130,7020
1,8740,6420
1,6420,7750
1,7750,9360
2,9360,7750
1,7750,8030
2,9610,7340
1,5240,8220
1,7620,7010
1,7010,430
1,7810,4250
1,9640,7850
1,7310,6260
2,6260,7310
2,8800,3920
1,9720,6600
1,6600,5860
1,9640,2750
1,2750,3850
1,3850,6050
1,6050,3850
1,3850,4220
1,8800,6440
1,9130,4240
1,9640,6050
1,9520,4250
2,9600,6320
1,4760,7260
1,4220,8100
1,8100,7260
1,6350,5620
2,5620,6350
1,6350,7620
1,4050,3650
1,4130,7750
1,9130,7260
1,9640,2200
1,1610,1640
1,9110,3400
1,9610,4200
1,5240,8100
1,8140,6510
1,6510,7750
1,7750,6360
1,6360,6050
1,9350,3950
1,3950,4830
1,9130,8930
1,9740,6420
1,5240,9640
1,9640,4850
1,4850,340
1,340,730
2,9640,5350
1,5350,4050
1,8740,9600
1,4130,1540
1,7750,7900
1,6050,7340
1,7340,6050
1,6050,6320
1,6320,4610
1,4020,8060
1,8060,5620
1,7750,8500
1,8710,8140
3,9600,8140
3,9120,4720
1,9750,6200
1,6230,7200
1,9620,420
1,420,5700
1,7610,6400
1,6400,7610
3,9600,6050
2,6050,5510
1,5510,6050
1,4130,9130
3,9620,6130
1,6130,6230
1,8960,8650
1,9140,7020
1,7020,5610
1,5610,6520
1,9610,7130
1,7130,7310
1,8140,9990
1,4060,430
1,430,6520
1,9110,4110
1,4110,9110
1,4110,3940
1,3940,4010
1,6040,8960
1,8960,9150
1,7010,4250
2,4250,5850
1,5850,4760
1,6420,8960
1,9000,4020
1,4850,5860
1,9620,6460
1,6460,8140
1,5620,8540
1,9030,4760
1,4760,9420
1,9360,6050
1,6050,8960
2,9360,310
2,310,3400
1,3400,310
1,9630,8220
1,9510,8220
1,9620,8210
1,4850,9130
1,9510,5620
2,9600,9510
1,9510,3940
1,9130,6100
1,6100,8550
1,9000,7810
1,7810,8720
2,6330,9130
1,4020,4830
1,4830,5400
1,5400,4020
1,7340,7620
1,9000,6000
1,4950,2910
1,6600,4720
1,6600,8300
1,9140,9620
2,6050,4720
1,8960,7320
1,7320,8260
1,9360,9600
1,9610,7930
1,4840,9130
1,9350,4650
1,4650,4950
2,4950,9130
1,4220,8140
1,5600,5620
1,2600,2710
1,9140,6420
1,5100,10
1,10,310
1,310,10
1,9630,4110
1,6420,5610
1,3600,6420
1,9610,4750
1,7200,8260
1,9620,2020
1,2020,3940
1,4960,5000
2,9620,6250
1,9600,620
2,4250,8950
1,9000,4130
1,4130,4050
1,4050,6420
1,6420,9640
1,5610,6420
1,8960,4610
1,3800,6260
1,4600,4250
1,9640,8650
1,8650,4250
1,6050,7220
1,9120,4350
1,5300,3920
1,4010,3920
1,9000,9030
1,7750,8830
1,8830,7720
1,9610,1100
3,4610,7750
1,7750,4030
1,6420,3600
1,9130,530
1,6050,4110
1,4110,5610
1,4720,9120
3,4020,9130
1,3920,7810
1,6330,6510
1,6510,4110
1,7200,9130
1,4110,4740
2,9000,5510
2,5510,9000
1,9260,2340
1,2340,4250
1,6260,7800
1,9350,4510
1,6260,9510
1,9620,3850
1,3850,9130
1,9720,310
1,310,4720
1,3600,6260
1,7330,4250
1,6510,6130
1,9750,4600
1,4140,6220
1,7340,9640
1,9130,2710
1,2710,9130
1,7020,9620
2,4050,9610
2,4030,9130
1,9000,4900
1,4900,5610
1,3600,8740
1,8740,2540
1,2540,6260
1,9620,8000
1,8000,9130
1,8650,4020
1,4020,6710
1,50,9130
1,50,5240
1,9000,1430
1,9130,7540
1,7540,9620
1,4040,5620
3,9990,9610
2,6940,8140
1,9720,3630
1,3630,8850
1,8850,3630
1,4130,6350
1,6350,9620
1,9000,720
1,4220,5860
1,5860,710
1,710,2010
1,2010,9140
2,9130,9640
1,5350,6260
1,6260,5350
1,5350,5400
1,6260,5400
1,5400,7900
1,7900,9620
1,9410,8740
1,8740,9410
1,4140,4000
1,6260,4650
1,9600,8800
4,9630,9620
1,9620,9630
3,4220,8960
1,4140,4120
1,4120,9620
1,6600,7750
1,4950,9140
1,5400,5600
1,9620,8310
2,8310,9620
1,5800,2900
1,2900,5800
1,5240,9130
1,4610,3620
1,9630,8310
1,7810,8850
1,8850,9640
1,5350,9620
3,9610,9360
1,9360,2320
1,2320,6510
1,6510,9610
1,7200,9410
1,9410,4230
1,4230,7200
1,9630,130
1,9360,7150
1,7150,9620
1,3800,4720
1,9620,530
1,530,5240
1,9990,4020
1,4020,4620
1,5850,4720
1,6240,5240
1,4030,5310
1,5310,4010
1,4010,7200
1,4110,8320
1,4430,8830
1,8830,8320
1,4720,4920
1,8740,9130
1,6260,120
1,810,9620
1,9750,4020
1,9720,7750
1,9640,3740
1,3400,3740
1,5300,4620
2,9600,6330
1,6330,9600
1,9600,9990
1,8810,310
2,9130,9600
1,9130,710
1,710,9130
1,9640,4740
1,4740,5610
1,9620,9410
3,3920,9130
1,9000,8100
1,9600,8650
1,4740,9130
1,4220,5630
1,7340,9620
1,4050,5320
1,4230,8300
1,9130,6940
2,8140,6210
2,6210,8140
1,9620,10
1,10,4940
1,4020,9600
1,9360,3410
1,9410,7140
1,7140,5930
2,9120,9140
1,9140,9120
1,6230,4600
1,9620,1110
1,9140,5930
1,5930,5310
1,4140,8530
1,8530,8210
1,8210,4140
1,9350,9640
1,5620,9640
2,8810,7150
1,5620,6400
1,9630,9640
1,8740,9640
2,2720,9620
2,9620,9140
1,9140,8310
1,9510,6800
1,4950,5240
1,9350,8960
1,5620,4850
1,4850,9600
1,7750,5000
1,9620,7130
1,7130,1550
3,9600,9610
1,9610,7720
1,9640,940
1,4220,2900
1,9620,6730
1,6730,8720
1,8720,7620
1,1550,5800
1,5800,4720
2,9620,2910
1,9640,4430
2,4430,4020
1,4060,6520
1,9640,7210
1,7210,5620
1,4720,1540
1,1540,9600
1,8810,4020
1,9360,7720
1,9620,8240
1,8240,7310
1,7310,5620
1,5620,8240
1,8240,9610
1,9130,4820
1,4820,3920
1,310,710
1,4010,4940
1,4140,8910
1,8910,2630
1,2630,4020
1,4110,8150
1,9130,520
2,9130,2140
1,4030,2060
1,2060,2300
1,9610,4530
1,4530,4050
1,4220,9750
1,9600,2630
1,9720,5620
1,9300,5120
2,9120,4510
2,4510,9120
1,9130,2740
1,9720,4650
1,4650,2750
1,4020,8100
1,8100,6760
1,9130,5410
1,4840,7920
1,7920,4010
1,9720,9750
1,7610,5350
1,9610,310
1,6320,6230
2,9140,2200
1,2200,20
1,4220,9610
1,5230,4960
1,8950,6260
1,6260,3920
1,4350,6260
1,6510,7420
1,9130,2400
1,2400,4110
1,9000,9140
1,2200,2310
2,2310,9140
2,9140,2310
1,5410,6710
1,6710,4220
2,9150,9610
2,9130,4540
1,4540,9130
1,6230,4540
1,4040,2320
2,8810,9620
1,5000,7700
1,7700,2340
1,9620,9510
1,9510,7150
1,6320,7020
1,7020,6260
1,4130,4430
1,4140,2540
1,2540,4020
2,4020,2060
1,7620,4030
1,8800,9610
2,9600,7610
1,7610,8810
1,4030,9640
1,9120,310
1,9750,8950
1,9130,6730
1,6730,4700
1,9610,4640
1,4640,4050
1,4020,8230
1,8230,4150
1,3920,8140
1,9600,9720
1,9750,8460
1,8460,9640
1,8960,8410
1,8810,430
1,430,9600
1,9560,9620
2,9610,4230
1,8960,6420
1,5240,2900
1,2900,5860
1,5510,5160
1,9360,4220
1,9130,2320
1,2320,4600
1,2320,2060
2,6260,8140
1,4850,9610
1,4740,6350
1,9130,7130
1,5930,6350
1,7200,3800
1,3800,7200
1,7200,5620
1,6940,6800
1,6800,6840
1,6840,9650
1,9720,3950
1,9610,5030
1,5030,4230
1,6440,9520
1,9350,4150
1,5120,4030
1,5620,7810
1,9600,5560
1,5560,9600
1,8960,4700
2,9360,3920
1,3920,9600
1,8220,4400
1,4400,6260
1,9630,5620
1,9610,40
1,4750,4110
2,4250,4350
1,9610,4850
1,4850,9360
1,9360,530
1,530,9360
1,4050,9120
1,9360,7550
1,7550,8650
1,8650,8220
1,9610,8710
1,6230,2900
1,4620,5260
1,8220,9600
1,5100,7200
1,7200,5400
1,4020,7610
1,9640,9350
1,4020,7900
1,7900,9130
1,8960,8500
1,5610,8220
1,4130,9620
1,5240,2310
1,4030,5100
1,7340,5400
1,9620,7730
1,7730,4220
1,310,9610
1,9750,9720
1,9720,2600
1,2600,7420
1,9610,110
1,4020,8950
1,8950,9130
1,800,7720
1,7720,5610
1,4940,940
1,940,4720
2,9720,4250
1,4250,420
1,9360,3800
1,6320,9600
1,9000,9610
1,6230,4010
1,4010,7510
1,9610,7160
1,7160,9610
1,7150,4720
2,4720,9610
1,4110,7150
1,9350,1920
1,1920,2310
1,9640,5840
1,5840,9620
1,9630,4430
1,4430,9130
1,9130,6840
1,6840,5000
1,7610,7310
1,9350,20
1,20,4210
1,5240,8830
1,8830,3410
1,9130,9520
1,9520,6510
1,6510,8640
1,8640,9130
1,9620,5840
1,9000,7000
1,8300,6420
1,5310,4760
1,9030,4820
1,4820,410
1,6320,7200
1,9130,6710
2,7610,4220
1,5620,600
1,9630,3920
1,310,9130
1,9640,4810
1,4810,5260
1,5860,5100
1,5350,7810
1,4250,4010
1,4010,7310
1,7310,9620
1,9000,130
1,130,4710
1,4760,6700
1,9140,2750
1,4030,7610
1,8960,2340
1,4050,9130
1,9720,7920
1,7920,7750
1,5410,3920
1,9600,7020
1,7020,620
2,9720,9620
1,6420,6600
1,6260,8950
1,8950,9600
1,9600,8950
1,8950,8630
1,9140,6320
1,6320,8960
1,9640,8450
1,8450,4710
1,4710,8540
1,9000,8140
1,7000,7200
1,6520,3650
1,3650,9360
1,9620,9810
1,9600,9350
1,9720,6760
1,6760,4250
1,2340,9640
1,4510,9620
1,4510,9640
1,5620,8000
1,4710,5400
1,9360,4250
1,6330,4250
1,9720,3540
1,3540,9720
1,9640,9130
1,9520,4020
1,9620,8100
2,3920,9120
1,6130,9620
1,9640,6940
1,7260,8000
1,8000,4650
1,9600,910
1,910,9600
1,9620,9750
1,9600,7830
1,7830,4110
1,9230,9600
1,9610,1550
1,9350,5860
1,9600,4110
1,9130,3940
2,9630,7810
1,7810,2060
1,2060,9630
1,7810,2310
1,9150,4710
1,4710,8960
1,9350,5610
1,5610,6230
1,6230,9130
1,9130,9350
2,8800,9640
2,9130,20
1,20,6940
1,6940,20
1,20,9130
1,9600,4710
1,6350,4620
1,4620,6350
1,6350,6420
1,9640,5300
1,6260,8850
1,9750,4140
1,9610,6220
1,9130,4800
1,4800,5840
1,5840,6530
1,6530,9130
1,9360,9610
1,9610,1010
1,1010,6530
1,6530,4250
1,6230,7800
2,7800,4760
1,4220,7150
1,7150,4110
1,4720,6350
1,9720,4020
1,3600,4150
1,9350,4230
1,4140,4420
1,9750,4150
1,9630,6230
1,9120,4430
1,9330,9000
1,9130,4610
1,4030,4000
1,9360,5810
1,9130,6350
1,6350,7020
1,9600,4940
1,9510,7220
1,7220,4050
1,5160,9610
1,2720,7340
2,4040,4250
1,9000,7020
1,7020,9130
1,7020,4210
2,430,8960
2,8960,430
1,9720,7840
1,7840,4220
1,9640,7810
1,9300,9810
1,4020,4610
1,4610,4020
1,4760,9600
1,9620,7160
1,7160,4700
1,9310,6100
1,8960,9610
1,4250,2740
1,9120,4940
1,9630,7700
1,7700,9630
1,9720,5810
1,5810,4760
2,9640,9510
2,9510,9640
1,9750,5620
1,9560,6760
1,6760,6800
1,9130,8530
1,8530,8140
1,8140,6520
1,4220,8740
1,8740,8810
2,9620,5550
1,9150,9640
1,9600,800
1,800,8960
1,5810,8060
1,4720,9150
1,9130,8830
1,8830,9990
2,9130,5600
2,5600,9130
1,4110,9360
1,9140,4210
1,9620,7360
1,9000,8740
1,5300,9610
2,9600,4210
1,9640,4400
1,4400,7510
1,7510,4400
1,9600,7810
1,4650,4140
1,9420,4220
1,4220,3650
1,8800,3800
1,3800,4020
1,9360,7800
1,4720,7840
1,9640,5410
1,5410,9620
1,9620,7510
1,9360,9630
2,9130,2750
1,9650,8530
1,8530,6840
1,6260,2750
1,2750,10
1,9360,6720
1,6720,3800
1,3800,8740
1,6230,3600
1,5610,10
1,9300,6600
1,4220,7620
1,7620,8200
1,6350,4940
1,8300,9140
1,4140,8710
1,8710,4030
1,4030,6230
1,6230,9720
1,9650,6200
1,9720,7150
1,8740,4040
1,9360,5020
1,5020,5810
1,9610,6130
1,6130,8810
1,4020,9750
1,9750,9130
1,9640,8010
1,4250,8260
1,9610,8860
1,9130,6660
1,6660,6260
1,6260,4760
1,4030,9350
1,5310,6260
1,4130,2630
1,2630,4130
1,4130,3910
1,3910,5410
1,9640,2000
1,2000,5240
1,6600,6200
1,6200,9600
1,9600,7040
1,9610,4150
1,9600,4130
1,2750,4500
1,4220,9150
1,8140,9600
1,9600,5120
1,9640,9610
1,6240,9610
1,8000,8740
1,9610,5850
1,5850,4700
1,9720,7340
1,5860,2300
1,9620,7410
1,9150,9620
1,9630,4220
1,9350,4130
1,4130,4810
1,9130,220
1,220,6350
1,9130,9140
1,9140,5610
1,9560,4850
1,4140,3920
1,6600,8730
1,8730,6600
1,5410,7200
1,9350,4850
1,9620,8620
1,9610,2110
1,2110,7200
1,4210,4430
1,4430,6350
1,4750,9620
1,9640,8220
1,8220,9640
1,7750,4130
1,4130,9640
1,9630,6260
1,9620,8860
1,8860,4950
1,4950,50
1,50,20
1,6420,4820
1,5610,4020
1,7800,4700
1,7750,9640
1,5850,7120
1,4250,7810
1,7810,6240
1,9130,1930
1,9510,2550
1,2550,9300
1,6260,4700
1,4700,9360
1,9120,4110
1,4050,4540
1,4540,4050
1,4060,6050
1,6050,2060
1,9620,150
1,150,50
1,50,150
1,5120,4710
1,5700,2900
1,2900,4250
1,5860,5610
1,4050,2750
1,8030,9620
1,9350,9310
1,9310,50
1,9140,4700
1,4760,7410
1,7410,9620
1,7340,4430
1,4020,8810
1,9620,560
1,6260,5610
1,5610,7620
1,9630,9600
1,9260,9240
1,6320,7310
1,3130,9130
1,7010,9600
1,9600,4950
1,4030,8260
1,6240,5620
1,620,6050
1,4040,9620
1,4020,7830
1,9130,5100
1,5100,4840
